Area Code,Year,Env_Local_Authority_Name,Clinical_Area_Name,Sex,Age,PM2.5_Total,PM2.5_Anthropogenic,PM2.5_Non_Anthropogenic,Condition,Value,Count,Denominator,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Compared to England value or percentiles,Time period
E06000049,2017,Cheshire East,Cheshire East,Persons,18+ yrs,7.0862,6.7191,0.3672,CKD,4.847651448,15617.0,322156.0,4.774027678,4.922090826,4.732039171,4.965769935,Not compared,2017/18
E06000049,2017,Cheshire East,Cheshire East,Male,All ages,7.0862,6.7191,0.3672,Alcohol-related CVD,1276.447689,2496.17,188520.0,1226.555601,1327.838932,1198.475075,1357.883042,Better,2017/18
E06000049,2017,Cheshire East,Cheshire East,Female,All ages,7.0862,6.7191,0.3672,Alcohol-related CVD,207.4259465,467.32,195701.0,188.8934193,227.2736882,178.7994483,239.0817597,Similar,2017/18
E06000049,2017,Cheshire East,Cheshire East,Persons,All ages,7.0862,6.7191,0.3672,Alcohol-related CVD,698.4253024,2963.49,384221.0,673.4193294,724.119935,659.3168529,739.1246955,Better,2017/18
E06000049,2018,Cheshire East,Cheshire East,Persons,18+ yrs,7.1494,6.8259,0.3236,CKD,4.885777654,15927.0,325987.0,4.812251758,4.960108673,4.770449265,5.003580566,Not compared,2018/19
E06000049,2018,Cheshire East,Cheshire East,Male,All ages,7.1494,6.8259,0.3236,Alcohol-related CVD,1265.344989,2527.56,189826.0,1216.179904,1315.978032,1188.504311,1345.576391,Better,2018/19
E06000049,2018,Cheshire East,Cheshire East,Female,All ages,7.1494,6.8259,0.3236,Alcohol-related CVD,211.6708275,484.33,197065.0,193.0787386,231.5581019,182.9417812,243.3833185,Better,2018/19
E06000049,2018,Cheshire East,Cheshire East,Persons,All ages,7.1494,6.8259,0.3236,Alcohol-related CVD,696.8674445,3011.89,386891.0,672.1054366,722.3058093,658.138008,737.1594276,Better,2018/19
E06000049,2019,Cheshire East,Cheshire East,Persons,18+ yrs,8.6001,8.108,0.4921,CKD,4.701986152,15504.0,329733.0,4.630207511,4.774565053,4.589337961,4.817091401,Not compared,2019/20
E06000049,2019,Cheshire East,Cheshire East,Male,All ages,8.6001,8.108,0.4921,Alcohol-related CVD,1336.1866,2731.31,191487.0,1286.243656,1387.563135,1258.104056,1417.580757,Better,2019/20
E06000049,2019,Cheshire East,Cheshire East,Female,All ages,8.6001,8.108,0.4921,Alcohol-related CVD,215.2961219,503.06,199069.0,196.7165211,235.144817,186.5753929,246.9404633,Better,2019/20
E06000049,2019,Cheshire East,Cheshire East,Persons,All ages,8.6001,8.108,0.4921,Alcohol-related CVD,732.2374314,3234.37,390556.0,707.1166222,758.0200301,692.9357157,773.0681451,Better,2019/20
E06000049,2020,Cheshire East,Cheshire East,Persons,18+ yrs,6.1223,5.568,0.5543,CKD,4.59120835,15321.0,333703.0,4.520734407,4.662475582,4.480502762,4.704348105,Not compared,2020/21
E06000049,2020,Cheshire East,Cheshire East,Persons,6+ yrs,6.1223,5.568,0.5543,Asthma,6.797920049,26421.0,388663.0,6.719122193,6.877355398,6.674255754,6.923565874,Higher 99.8,2020/21
E06000049,2020,Cheshire East,Cheshire East,Male,All ages,6.1223,5.568,0.5543,Alcohol-related CVD,952.7693027,1965.72,192835.0,910.8603754,996.1002544,887.3466336,1021.475657,Better,2020/21
E06000049,2020,Cheshire East,Cheshire East,Female,All ages,6.1223,5.568,0.5543,Alcohol-related CVD,156.319476,371.64,200368.0,140.6842672,173.2047463,132.2291013,183.2873644,Better,2020/21
E06000049,2020,Cheshire East,Cheshire East,Persons,All ages,6.1223,5.568,0.5543,Alcohol-related CVD,523.4819869,2337.36,393203.0,502.3853746,545.2340517,490.5214342,557.9563908,Better,2020/21
E06000049,2021,Cheshire East,Cheshire East,Persons,18+ yrs,7.4041,6.9421,0.462,CKD,4.614342712,15671.0,339615.0,4.544211956,4.685252423,4.504385805,4.726690112,Not compared,2021/22
E06000049,2021,Cheshire East,Cheshire East,Persons,16+ yrs,7.4041,6.9421,0.462,Type 2 Diabetes,7.063,23385.0,331077.0,6.85539347493406,7.28316176940821,,,Not compared,2021
E06000049,2021,Cheshire East,Cheshire East,Persons,6+ yrs,7.4041,6.9421,0.462,Asthma,6.834778784,27039.0,395609.0,6.756479365,6.913703787,6.711894584,6.959607944,Higher 99.8,2021/22
E06000049,2021,Cheshire East,Cheshire East,Male,All ages,7.4041,6.9421,0.462,Alcohol-related CVD,1170.588721,2476.58,196319.0,1124.716794,1217.844537,1098.901424,1245.472487,Better,2021/22
E06000049,2021,Cheshire East,Cheshire East,Female,All ages,7.4041,6.9421,0.462,Alcohol-related CVD,191.9030016,461.59,204155.0,174.6257686,210.4142428,165.2189315,221.4292579,Better,2021/22
E06000049,2021,Cheshire East,Cheshire East,Persons,All ages,7.4041,6.9421,0.462,Alcohol-related CVD,643.3222138,2938.17,400474.0,620.1681054,667.1167652,607.1112802,681.0126883,Better,2021/22
E06000049,2022,Cheshire East,Cheshire East,Persons,18+ yrs,8.0874,7.7011,0.3863,CKD,5.030563429,17340.0,344693.0,4.957979867,5.103905196,4.916702828,5.146756246,Not compared,2022/23
E06000049,2022,Cheshire East,Cheshire East,Persons,6+ yrs,8.0874,7.7011,0.3863,Asthma,6.90053328,27730.0,401853.0,6.822578882,6.979102284,6.77793938,7.025038793,Higher 99.8,2022/23
E06000049,2022,Cheshire East,Cheshire East,Male,All ages,8.0874,7.7011,0.3863,Alcohol-related CVD,1178.501168,2539.49,199222.0,1132.861185,1225.500598,1107.168436,1252.974002,Better,2022/23
E06000049,2022,Cheshire East,Cheshire East,Female,All ages,8.0874,7.7011,0.3863,Alcohol-related CVD,190.0124342,468.33,207305.0,173.0175383,208.2120712,163.7604702,219.0392761,Better,2022/23
E06000049,2022,Cheshire East,Cheshire East,Persons,All ages,8.0874,7.7011,0.3863,Alcohol-related CVD,646.3347109,3007.82,406527.0,623.3287585,669.969486,610.3520589,683.7700925,Better,2022/23
E06000049,2023,Cheshire East,Cheshire East,Persons,18+ yrs,6.665,6.1059,0.5591,CKD,5.287001714,18474.0,349423.0,5.213251485,5.361494246,5.171241209,5.40504885,Not compared,2023/24
E06000049,2023,Cheshire East,Cheshire East,Persons,6+ yrs,6.665,6.1059,0.5591,Asthma,6.900139122,28122.0,407557.0,6.822662329,6.978221926,6.77840221,7.023760913,Higher 99.8,2023/24
E06000049,2023,Cheshire East,Cheshire East,Male,All ages,6.665,6.1059,0.5591,Alcohol-related CVD,1286.43590674491,2828.02,202277.0,1239.1580628489,1335.04707149635,1212.50927447337,1363.44263695326,Better,2023/24
E06000049,2023,Cheshire East,Cheshire East,Female,All ages,6.665,6.1059,0.5591,Alcohol-related CVD,214.634093815391,534.49,210181.0,196.596548206475,233.86561840556,186.734673037438,245.284477027662,Better,2023/24
E06000049,2023,Cheshire East,Cheshire East,Persons,All ages,6.665,6.1059,0.5591,Alcohol-related CVD,711.045961353344,3362.51,412458.0,687.052572608614,735.659104923756,673.502486477695,750.021369194468,Better,2023/24
E06000050,2012,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,9.5264,7.3964,2.13,CKD,4.135460935,11688.0,282628.7126,4.062695481,4.209175422,4.021217762,4.252608939,Not compared,2012/13
E06000050,2014,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,9.072631590286,7.641189642925521,1.4061010204631748,CKD,4.018552439,11553.0,287491.5825,3.947367177,4.090673806,3.906941138,4.133027205,Not compared,2014/15
E06000050,2015,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,8.641652649221482,7.360032565358047,1.258546357389087,CKD,4.060999562,11765.0,289707.0,3.989667747,4.133259197,3.949204841,4.175633052,Not compared,2015/16
E06000050,2016,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,8.1694,7.6839,0.4855,CKD,4.08112194,11905.0,291709.0,4.009936601,4.153228202,3.969408191,4.19565366,Not compared,2016/17
E06000050,2016,Cheshire West And Chester,Cheshire West and Chester,Male,All ages,8.1694,7.6839,0.4855,Alcohol-related CVD,1233.543937,1996.51,167310.0,1179.39162,1289.519226,1149.001965,1322.295527,Better,2016/17
E06000050,2016,Cheshire West And Chester,Cheshire West and Chester,Female,All ages,8.1694,7.6839,0.4855,Alcohol-related CVD,217.8084052,409.84,175114.0,197.1170039,240.0719074,185.8921019,253.3444864,Similar,2016/17
E06000050,2016,Cheshire West And Chester,Cheshire West and Chester,Persons,All ages,8.1694,7.6839,0.4855,Alcohol-related CVD,681.0081051,2406.35,342424.0,654.0010704,708.8419043,638.8077484,725.1180415,Better,2016/17
E06000050,2017,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,7.0651,6.6875,0.3776,CKD,4.105495251,12103.0,294800.0,4.034377551,4.177523583,3.994103996,4.219673352,Not compared,2017/18
E06000050,2017,Cheshire West And Chester,Cheshire West and Chester,Male,All ages,7.0651,6.6875,0.3776,Alcohol-related CVD,1242.811586,2059.95,169176.0,1189.175049,1298.225201,1159.061951,1330.665015,Better,2017/18
E06000050,2017,Cheshire West And Chester,Cheshire West and Chester,Female,All ages,7.0651,6.6875,0.3776,Alcohol-related CVD,209.9722521,403.65,176864.0,189.8802646,231.6029394,178.9857853,244.5014467,Similar,2017/18
E06000050,2017,Cheshire West And Chester,Cheshire West and Chester,Persons,All ages,7.0651,6.6875,0.3776,Alcohol-related CVD,681.9183599,2463.6,346040.0,655.2001781,709.4447455,640.1649499,725.5385274,Better,2017/18
E06000050,2018,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,7.3481,6.9947,0.3535,CKD,3.960349604,11822.0,298509.0,3.890954889,4.030647372,3.851519451,4.071941264,Not compared,2018/19
E06000050,2018,Cheshire West And Chester,Cheshire West and Chester,Male,All ages,7.3481,6.9947,0.3535,Alcohol-related CVD,1234.029101,2099.69,170926.0,1181.337295,1288.449786,1151.746956,1320.303825,Better,2018/19
E06000050,2018,Cheshire West And Chester,Cheshire West and Chester,Female,All ages,7.3481,6.9947,0.3535,Alcohol-related CVD,204.3345924,403.16,179150.0,184.7660191,225.4027288,174.1557603,237.9660324,Better,2018/19
E06000050,2018,Cheshire West And Chester,Cheshire West and Chester,Persons,All ages,7.3481,6.9947,0.3535,Alcohol-related CVD,676.6050725,2502.85,350076.0,650.2890822,703.7107308,635.4772922,719.5568284,Better,2018/19
E06000050,2019,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,8.2088,7.7101,0.4987,CKD,3.897144111,11726.0,300887.0,3.828464816,3.966720935,3.789508393,4.007523522,Not compared,2019/20
E06000050,2019,Cheshire West And Chester,Cheshire West and Chester,Male,All ages,8.2088,7.7101,0.4987,Alcohol-related CVD,1282.475109,2233.63,172641.0,1229.456228,1337.179714,1199.657829,1369.185584,Better,2019/20
E06000050,2019,Cheshire West And Chester,Cheshire West and Chester,Female,All ages,8.2088,7.7101,0.4987,Alcohol-related CVD,210.3317066,424.11,180721.0,190.6729347,231.4577594,179.9968227,244.0453236,Better,2019/20
E06000050,2019,Cheshire West And Chester,Cheshire West and Chester,Persons,All ages,8.2088,7.7101,0.4987,Alcohol-related CVD,705.5124777,2657.74,353362.0,678.8728804,732.9274325,663.8680498,748.9479407,Better,2019/20
E06000050,2020,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,6.018,5.4178,0.6002,CKD,3.728681196,11268.0,302198.0,3.661625603,3.796634708,3.623668574,3.836436256,Not compared,2020/21
E06000050,2020,Cheshire West And Chester,Cheshire West and Chester,Persons,6+ yrs,6.018,5.4178,0.6002,Asthma,7.041773618,24800.0,352184.0,6.957650752,7.126594688,6.909694977,7.176025806,Higher 99.8,2020/21
E06000050,2020,Cheshire West And Chester,Cheshire West and Chester,Male,All ages,6.018,5.4178,0.6002,Alcohol-related CVD,940.268869,1648.61,173343.0,895.0522218,987.1637165,869.7475272,1014.664583,Better,2020/21
E06000050,2020,Cheshire West And Chester,Cheshire West and Chester,Female,All ages,6.018,5.4178,0.6002,Alcohol-related CVD,160.0280609,327.17,181395.0,143.0474781,178.4596979,133.9048705,189.4902059,Better,2020/21
E06000050,2020,Cheshire West And Chester,Cheshire West and Chester,Persons,All ages,6.018,5.4178,0.6002,Alcohol-related CVD,517.3342203,1975.78,354738.0,494.7065492,540.7276843,482.0099953,554.4267965,Better,2020/21
E06000050,2021,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,7.1048,6.5977,0.5071,CKD,3.977698942,12143.0,305277.0,3.908859771,4.04742071,3.869806914,4.088290172,Not compared,2021/22
E06000050,2021,Cheshire West And Chester,Cheshire West and Chester,Persons,16+ yrs,7.1048,6.5977,0.5071,Type 2 Diabetes,7.181,21264.0,296107.0,6.97581563865822,7.39321471645007,,,Not compared,2021
E06000050,2021,Cheshire West And Chester,Cheshire West and Chester,Persons,6+ yrs,7.1048,6.5977,0.5071,Asthma,7.167582634,25510.0,355908.0,7.083214736,7.252638714,7.035056302,7.302253017,Higher 99.8,2021/22
E06000050,2021,Cheshire West And Chester,Cheshire West and Chester,Male,All ages,7.1048,6.5977,0.5071,Alcohol-related CVD,1215.146402,2179.21,174673.0,1164.297921,1267.632016,1135.728601,1298.34507,Better,2021/22
E06000050,2021,Cheshire West And Chester,Cheshire West and Chester,Female,All ages,7.1048,6.5977,0.5071,Alcohol-related CVD,202.6829205,419.25,183057.0,183.6055133,223.1927792,173.2488286,235.4154435,Better,2021/22
E06000050,2021,Cheshire West And Chester,Cheshire West and Chester,Persons,All ages,7.1048,6.5977,0.5071,Alcohol-related CVD,668.0162745,2598.46,357730.0,642.5005415,694.2832142,628.1326161,709.6351396,Better,2021/22
E06000050,2022,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,7.6846,7.1656,0.519,CKD,4.139223091,12726.0,307449.0,4.069404576,4.20991393,4.029648881,4.251467399,Not compared,2022/23
E06000050,2022,Cheshire West And Chester,Cheshire West and Chester,Persons,6+ yrs,7.6846,7.1656,0.519,Asthma,7.226061094,25924.0,358757.0,7.14180508,7.310998573,7.093610046,7.360636055,Higher 99.8,2022/23
E06000050,2022,Cheshire West And Chester,Cheshire West and Chester,Male,All ages,7.6846,7.1656,0.519,Alcohol-related CVD,1257.653042,2306.78,176807.0,1206.508168,1310.397618,1177.751054,1341.249693,Better,2022/23
E06000050,2022,Cheshire West And Chester,Cheshire West and Chester,Female,All ages,7.6846,7.1656,0.519,Alcohol-related CVD,202.4621485,424.95,184887.0,183.5178614,222.8189348,173.229136,234.947764,Better,2022/23
E06000050,2022,Cheshire West And Chester,Cheshire West and Chester,Persons,All ages,7.6846,7.1656,0.519,Alcohol-related CVD,689.0311726,2731.73,361694.0,663.3510828,715.4483405,648.8819965,730.883009,Better,2022/23
E06000050,2023,Cheshire West And Chester,Cheshire West and Chester,Persons,18+ yrs,6.1401,5.5587,0.5814,CKD,4.345675999,13533.0,311413.0,4.274495861,4.417712265,4.23411857,4.45985688,Not compared,2023/24
E06000050,2023,Cheshire West And Chester,Cheshire West and Chester,Persons,6+ yrs,6.1401,5.5587,0.5814,Asthma,7.220831164,26214.0,363033.0,7.137016699,7.305319177,7.089251668,7.354509832,Higher 99.8,2023/24
E06000050,2023,Cheshire West And Chester,Cheshire West and Chester,Male,All ages,6.1401,5.5587,0.5814,Alcohol-related CVD,1521.8437113188,2849.93999999998,178462.0,1466.05422199836,1579.20040934719,1434.60493324046,1612.70291875416,Similar,2023/24
E06000050,2023,Cheshire West And Chester,Cheshire West and Chester,Female,All ages,6.1401,5.5587,0.5814,Alcohol-related CVD,248.402370711461,523.819999999999,186599.0,227.396069411006,270.813765225894,215.917424331192,284.124540455354,Similar,2023/24
E06000050,2023,Cheshire West And Chester,Cheshire West and Chester,Persons,All ages,6.1401,5.5587,0.5814,Alcohol-related CVD,838.327917057279,3373.75999999998,365061.0,810.141992222366,867.240658790674,794.223641442114,884.111495937298,Similar,2023/24
E06000052,2012,Cornwall,Cornwall,Persons,18+ yrs,9.45977452000548,7.612304008800274,1.882075649953392,CKD,5.181697005,23406.0,451705.3,5.117452333,5.246517687,5.080749509,5.284417819,Not compared,2012/13
E06000052,2014,Cornwall,Cornwall,Persons,18+ yrs,8.346,6.0019,2.3441,CKD,5.457328998,24389.0,446903.6044,5.391049136,5.524186322,5.353277206,5.563161384,Not compared,2014/15
E06000052,2015,Cornwall,Cornwall,Persons,18+ yrs,8.8427,7.1153,1.7274,CKD,5.332240982,24277.0,455287.0,5.267292424,5.397758479,5.230217542,5.436017476,Not compared,2015/16
E06000052,2016,Cornwall,Cornwall,Persons,18+ yrs,7.4517,6.3364,1.1153,CKD,5.251634972,24227.0,461323.0,5.187645255,5.316187526,5.151056439,5.353946958,Not compared,2016/17
E06000052,2016,Cornwall,Cornwall,Male,All ages,7.4517,6.3364,1.1153,Alcohol-related CVD,1249.033148,3731.25,268652.0,1208.782288,1290.270278,1186.02656,1314.318708,Better,2016/17
E06000052,2016,Cornwall,Cornwall,Female,All ages,7.4517,6.3364,1.1153,Alcohol-related CVD,206.0932193,702.19,284787.0,190.9715012,222.0842595,182.6460934,231.5444764,Similar,2016/17
E06000052,2016,Cornwall,Cornwall,Persons,All ages,7.4517,6.3364,1.1153,Alcohol-related CVD,684.9042097,4433.44,553439.0,664.7515307,705.5093962,653.3393999,717.514781,Better,2016/17
E06000052,2017,Cornwall,Cornwall,Persons,18+ yrs,6.7812,5.8627,0.9184,CKD,5.088058428,23742.0,466622.0,5.025332486,5.15134351,4.989589757,5.188247564,Not compared,2017/18
E06000052,2017,Cornwall,Cornwall,Male,All ages,6.7812,5.8627,0.9184,Alcohol-related CVD,1202.045341,3681.67,271576.0,1163.046242,1242.006537,1141.00116,1265.312613,Better,2017/18
E06000052,2017,Cornwall,Cornwall,Female,All ages,6.7812,5.8627,0.9184,Alcohol-related CVD,204.2246303,712.33,287515.0,189.3328355,219.9662249,181.1312359,229.2772057,Better,2017/18
E06000052,2017,Cornwall,Cornwall,Persons,All ages,6.7812,5.8627,0.9184,Alcohol-related CVD,663.9591077,4394.0,559091.0,644.3283235,684.032679,633.2126469,695.7288586,Better,2017/18
E06000052,2018,Cornwall,Cornwall,Persons,18+ yrs,6.5243,5.5981,0.9262,CKD,4.999239833,13153.0,263100.0,4.916499861,5.082974055,4.869644611,5.131892789,Not compared,2018/19
E06000052,2018,Cornwall,Cornwall,Male,All ages,6.5243,5.5981,0.9262,Alcohol-related CVD,1313.938634,4103.36,273088.0,1273.546447,1355.274018,1250.689576,1379.367318,Better,2018/19
E06000052,2018,Cornwall,Cornwall,Female,All ages,6.5243,5.5981,0.9262,Alcohol-related CVD,218.2226632,775.42,289039.0,202.957753,234.3214023,194.534217,243.8337922,Similar,2018/19
E06000052,2018,Cornwall,Cornwall,Persons,All ages,6.5243,5.5981,0.9262,Alcohol-related CVD,723.5612055,4878.78,562127.0,703.2475972,744.3093677,691.7344671,756.3922901,Better,2018/19
E06000052,2019,Cornwall,Cornwall,Persons,18+ yrs,6.1516,5.1358,1.0158,CKD,4.721923922,22513.0,476776.0,4.66200499,4.782395986,4.627866768,4.817679567,Not compared,2019/20
E06000052,2019,Cornwall,Cornwall,Male,All ages,6.1516,5.1358,1.0158,Alcohol-related CVD,1295.407508,4133.58,274709.0,1255.755188,1335.982315,1233.31542,1359.631376,Better,2019/20
E06000052,2019,Cornwall,Cornwall,Female,All ages,6.1516,5.1358,1.0158,Alcohol-related CVD,212.7890018,773.87,291084.0,197.8869572,228.5058934,189.6640296,237.7928797,Better,2019/20
E06000052,2019,Cornwall,Cornwall,Persons,All ages,6.1516,5.1358,1.0158,Alcohol-related CVD,712.4744454,4907.45,565793.0,692.5297157,732.844575,681.2250766,744.707008,Better,2019/20
E06000052,2020,Cornwall,Cornwall,Persons,18+ yrs,5.9306,5.0302,0.9004,CKD,4.660280548,22525.0,483340.0,4.601175828,4.719931867,4.567501929,4.754737027,Not compared,2020/21
E06000052,2020,Cornwall,Cornwall,Persons,6+ yrs,5.9306,5.0302,0.9004,Asthma,7.404656391,41371.0,558716.0,7.3362349,7.473513003,7.297142583,7.513527891,Higher 99.8,2020/21
E06000052,2020,Cornwall,Cornwall,Male,All ages,5.9306,5.0302,0.9004,Alcohol-related CVD,947.7598729,3063.58,275287.0,914.0662143,982.3659369,895.0571373,1002.570519,Better,2020/21
E06000052,2020,Cornwall,Cornwall,Female,All ages,5.9306,5.0302,0.9004,Alcohol-related CVD,150.7596878,558.68,291788.0,138.362601,163.9587976,131.5764758,171.7909721,Better,2020/21
E06000052,2020,Cornwall,Cornwall,Persons,All ages,5.9306,5.0302,0.9004,Alcohol-related CVD,516.4915719,3622.26,567075.0,499.6748055,533.7266377,490.1703324,543.7793508,Better,2020/21
E06000052,2021,Cornwall,Cornwall,Persons,18+ yrs,5.8178,4.933,0.8848,CKD,4.781022496,23353.0,488452.0,4.721511761,4.84107221,4.687574697,4.876125874,Not compared,2021/22
E06000052,2021,Cornwall,Cornwall,Persons,16+ yrs,5.8178,4.933,0.8848,Type 2 Diabetes,9.244,44460.0,480951.0,8.92173,9.57927,,,Not compared,2021
E06000052,2021,Cornwall,Cornwall,Persons,6+ yrs,5.8178,4.933,0.8848,Asthma,7.536699588,42551.0,564584.0,7.46810273,7.605725247,7.428884024,7.645854267,Higher 99.8,2021/22
E06000052,2021,Cornwall,Cornwall,Male,All ages,5.8178,4.933,0.8848,Alcohol-related CVD,1076.477858,3569.07,278563.0,1041.037045,1112.80686,1021.009688,1133.998284,Better,2021/22
E06000052,2021,Cornwall,Cornwall,Female,All ages,5.8178,4.933,0.8848,Alcohol-related CVD,172.7371167,653.03,295656.0,159.5685094,186.6916491,152.3311162,194.9547137,Better,2021/22
